城市行政区划代码,城市名,线路id,线路名,地铁站名,经度,纬度,所属线路
3100,上海,310100025709,8号线,310100025709005,黄兴公园,121.533,31.2958,310100025709
3100,上海,310100025709,8号线,310100025709004,翔殷路,121.532,31.305,310100025709
3100,上海,310100025709,8号线,310100025709003,嫩江路,121.532,31.3148,310100025709
3100,上海,310100025709,8号线,310100025709002,市光路,121.532,31.3227,310100025709
3100,上海,310100024546,9号线,310100024546036,曹路,121.683046,31.271272,310100024546
3100,上海,310100024546,9号线,310100024546035,民雷路,121.668125,31.268335,310100024546
3100,上海,310100024546,9号线,310100024546034,顾唐路,121.656465,31.266074,310100024546
3100,上海,310100024546,9号线,310100024546033,金海路,121.638629,31.263141,310100024546|310100025711
3100,上海,310100024546,9号线,310100024546032,金吉路,121.628479,31.264309,310100024546
3100,上海,310100024546,9号线,310100024546031,金桥,121.611336,31.260850,310100024546
3100,上海,310100024546,9号线,310100024546030,台儿庄路,121.597458,31.252825,310100024546
3100,上海,310100024546,9号线,310100024546029,蓝天路,121.577978,31.241017,310100024546
3100,上海,310100024546,9号线,310100024546028,芳甸路,121.558431,31.231845,310100024546
3100,上海,310100024546,9号线,310100024546027,杨高中路,121.548664,31.227510,310100024546
3100,上海,310100024546,9号线,310100024546025,商城路,121.516275,31.230258,310100024546
3100,上海,310100024546,9号线,310100024546024,小南门,121.498398,31.216866,310100024546
3100,上海,310100024546,9号线,310100024524014,马当路,121.477256,31.209520,310100024546|310100024524
3100,上海,310100024546,9号线,310100024546021,打浦桥,121.468681,31.206309,310100024546
3100,上海,310100024546,9号线,310100024546020,嘉善路,121.460704,31.202820,310100024546|310100025711
3100,上海,310100024546,9号线,310100024546016,桂林路,121.418064,31.174791,310100024546
3100,上海,310100024546,9号线,310100024546015,漕河泾开发区,121.397769,31.170644,310100024546
3100,上海,310100024546,9号线,310100024546014,合川路,121.384772,31.166542,310100024546
3100,上海,310100024546,9号线,310100024546013,星中路,121.368903,31.158109,310100024546
3100,上海,310100024546,9号线,310100024546012,七宝,121.349221,31.155287,310100024546
3100,上海,310100024546,9号线,310100024546011,中春路,121.337700,31.149415,310100024546
3100,上海,310100024546,9号线,310100024546010,九亭,121.319423,31.137252,310100024546
3100,上海,310100024546,9号线,310100024546009,泗泾,121.260247,31.118272,310100024546
3100,上海,310100024546,9号线,310100024546008,佘山,121.229686,31.104097,310100024546
3100,上海,310100024546,9号线,310100024546007,洞泾,121.230473,31.084492,310100024546
3100,上海,310100024546,9号线,310100024546006,松江大学城,121.232577,31.053984,310100024546
3100,上海,310100024546,9号线,310100024546005,松江新城,121.230739,31.030295,310100024546
3100,上海,310100024546,9号线,310100024546004,松江体育中心,121.230504,31.016038,310100024546
3100,上海,310100024546,9号线,310100024546003,醉白池,121.229361,31.001125,310100024546
3100,上海,310100024546,9号线,310100024546002,松江南站,121.230884,30.984818,310100024546
3100,上海,310100027703,10号线航中路-新江湾城,310100027703028,新江湾城,121.506951,31.328496,310100027703|310100027704
3100,上海,310100027703,10号线航中路-新江湾城,310100027703027,殷高东路,121.506797,31.321768,310100027703|310100027704
3100,上海,310100027703,10号线航中路-新江湾城,310100027703026,三门路,121.508340,31.313214,310100027703|310100027704
3100,上海,310100027703,10号线航中路-新江湾城,310100027703025,江湾体育场,121.514222,31.302853,310100027704|310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100027703024,五角场,121.514632,31.298043,310100027704|310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100027703023,国权路,121.510024,31.289276,310100027704|310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100027703022,同济大学,121.506357,31.282086,310100027704|310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100027703020,邮电新村,121.494362,31.268533,310100027703|310100027704
3100,上海,310100027703,10号线航中路-新江湾城,310100027703018,四川北路,121.484208,31.252035,310100027703|310100027704
3100,上海,310100027703,10号线航中路-新江湾城,310100025711016,天潼路,121.482473,31.243829,310100027703|310100027704|310100025711
3100,上海,310100027703,10号线航中路-新江湾城,310100027599018,豫园,121.487473,31.227801,310100027703|310100027704
3100,上海,310100027703,10号线航中路-新江湾城,310100024524015,新天地,121.475182,31.216367,310100027704|310100027703|310100024524
3100,上海,310100027703,10号线航中路-新江湾城,310100027703011,上海图书馆,121.444363,31.207960,310100027704|310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100024518022,交通大学,121.435253,31.202213,310100027704|310100027703|310100027601|310100024518
3100,上海,310100027703,10号线航中路-新江湾城,310100027703008,宋园路,121.412080,31.196540,310100027704|310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100027703007,伊犁路,121.403899,31.198880,310100027703|310100027704
3100,上海,310100027703,10号线航中路-新江湾城,310100027703006,水城路,121.392259,31.199482,310100027703|310100027704
3100,上海,310100027703,10号线航中路-新江湾城,310100027703005,龙溪路,121.380034,31.194400,310100027704|310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100027703004,龙柏新村,121.370480,31.176882,310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100027703003,紫藤路,121.364502,31.169797,310100027703
3100,上海,310100027703,10号线航中路-新江湾城,310100027703002,航中路,121.355336,31.165417,310100027703
3100,上海,310100027704,10号线虹桥火车站-新江湾城,310100027704005,上海动物园,121.368137,31.190246,310100027704
3100,上海,310100027704,10号线虹桥火车站-新江湾城,310100027704004,虹桥1号航站楼,121.347371,31.191363,310100027704
3100,上海,310100027601,11号线嘉定北-迪士尼,310100027601002,嘉定北,121.237,31.3915,310100027601
3100,上海,310100027601,11号线嘉定北-迪士尼,310100027601003,嘉定西,121.228,31.3771,310100027601
3100,上海,310100027601,11号线嘉定北-迪士尼,310100027601004,白银路,121.245,31.3454,310100027601
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518009,嘉定新城,121.254294,31.330062,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518010,马陆,121.277,31.3197,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518011,南翔,121.323,31.297,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518012,桃浦新村,121.35,31.2816,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518013,武威路,121.365,31.2766,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518014,祁连山路,121.376,31.2717,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518015,李子园,121.39,31.269,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518016,上海西站,121.401,31.2627,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518017,真如,121.407,31.2508,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518018,枫桥路,121.411,31.2418,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518020,隆德路,121.423576,31.230509,310100027601|310100024518|310100024524
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518024,上海游泳馆,121.441,31.1791,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518025,龙华,121.453,31.175,310100027601|310100024518|310100025711
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518026,云锦路,121.459,31.1665,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518027,龙耀路,121.46,31.1597,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518029,三林,121.512,31.1432,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518030,三林东,121.523,31.1465,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518031,浦三路,121.539,31.1509,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518032,御桥,121.571,31.1581,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518033,罗山路,121.593152,31.153259,310100027601|310100024518|310100024526
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518034,秀沿路,121.598,31.1381,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518035,康新公路,121.617,31.1304,310100027601|310100024518
3100,上海,310100027601,11号线嘉定北-迪士尼,310100024518036,迪士尼,121.668,31.1414,310100027601|310100024518
3100,上海,310100024518,11号线花桥-迪士尼,310100024518008,上海赛车场,121.226,31.3319,310100024518
3100,上海,310100024518,11号线花桥-迪士尼,310100024518007,昌吉东路,121.2,31.2936,310100024518
3100,上海,310100024518,11号线花桥-迪士尼,310100024518006,上海汽车城,121.181,31.2854,310100024518
3100,上海,310100024518,11号线花桥-迪士尼,310100024518005,安亭,121.162,31.2885,310100024518
3100,上海,310100024518,11号线花桥-迪士尼,310100024518004,兆丰路,121.15,31.289,310100024518
3100,上海,310100024518,11号线花桥-迪士尼,310100024518003,光明路,121.117,31.2962,310100024518
3100,上海,310100024518,11号线花桥-迪士尼,310100024518002,花桥,121.104,31.2988,310100024518
3100,上海,310100025711,12号线,310100025711033,七莘路,121.362,31.1316,310100025711
3100,上海,310100025711,12号线,310100025711032,虹莘路,121.38,31.1374,310100025711
3100,上海,310100025711,12号线,310100025711031,顾戴路,121.392,31.1409,310100025711
3100,上海,310100025711,12号线,310100025711030,东兰路,121.392,31.1558,310100025711
3100,上海,310100025711,12号线,310100025711029,虹梅路,121.397,31.1604,310100025711
3100,上海,310100025711,12号线,310100025711028,虹漕路,121.411,31.164,310100025711
3100,上海,310100025711,12号线,310100025711027,桂林公园,121.42,31.167,310100025711
3100,上海,310100025711,12号线,310100025711015,国际客运中心,121.498,31.2502,310100025711
3100,上海,310100025711,12号线,310100025711014,提篮桥,121.507,31.2535,310100025711
3100,上海,310100025711,12号线,310100025711012,江浦公园,121.524,31.2646,310100025711
3100,上海,310100025711,12号线,310100025711011,宁国路,121.532,31.2686,310100025711
3100,上海,310100025711,12号线,310100025711010,隆昌路,121.545,31.2752,310100025711
3100,上海,310100025711,12号线,310100025711009,爱国路,121.553,31.2798,310100025711
3100,上海,310100025711,12号线,310100025711008,复兴岛,121.561,31.2805,310100025711
3100,上海,310100025711,12号线,310100025711007,东陆路,121.579,31.2825,310100025711
3100,上海,310100025711,12号线,310100025711005,杨高北路,121.603,31.2801,310100025711
3100,上海,310100025711,12号线,310100025711004,金京路,121.615,31.2798,310100025711
3100,上海,310100025711,12号线,310100025711003,申江路,121.627,31.2802,310100025711
3100,上海,310100024524,13号线,310100024524008,金运路,121.319308,31.240986,310100024524
3100,上海,310100024524,13号线,310100024524007,金沙江西路,121.335156,31.241152,310100024524
3100,上海,310100024524,13号线,310100024524006,丰庄,121.355141,31.242553,310100024524
3100,上海,310100024524,13号线,310100024524005,祁连山南路,121.367275,31.237625,310100024524
3100,上海,310100024524,13号线,310100024524004,真北路,121.381946,31.232243,310100024524
3100,上海,310100024524,13号线,310100024524003,大渡河路,121.394509,31.231754,310100024524
3100,上海,310100024524,13号线,310100024524010,武宁路,121.430504,31.234346,310100024524
3100,上海,310100024524,13号线,310100024524020,江宁路,121.444830,31.244282,310100024524
3100,上海,310100024524,13号线,310100024524018,自然博物馆,121.462366,31.236451,310100024524
3100,上海,310100024524,13号线,310100024524016,淮海中路,121.464514,31.220280,310100024524
3100,上海,310100024524,13号线,310100024524013,世博会博物馆,121.481592,31.197572,310100024524
3100,上海,310100024524,13号线,310100024508014,世博大道,121.484313,31.182789,310100024524
3100,上海,310100024524,13号线,310100024524029,华鹏路,121.526567,31.176276,310100024524
3100,上海,310100024524,13号线,310100024524028,下南路,121.540189,31.179295,310100024524
3100,上海,310100024524,13号线,310100024524027,北蔡,121.552154,31.180141,310100024524
3100,上海,310100024524,13号线,310100024524026,陈春路,121.557708,31.174756,310100024524
3100,上海,310100024524,13号线,310100024524025,莲溪路,121.566414,31.169110,310100024524
3100,上海,310100024524,13号线,310100024524024,华夏中路,121.583109,31.175759,310100024524|310100024526
3100,上海,310100024524,13号线,310100024524023,中科路,121.602465,31.178862,310100024524
3100,上海,310100024524,13号线,310100024524022,学林路,121.614363,31.183476,310100024524
3100,上海,310100024524,13号线,310100024524021,张江路,121.629182,31.189130,310100024524
3100,上海,310100024526,16号线,310100024526011,周浦东,121.606946,31.110090,310100024526
3100,上海,310100024526,16号线,310100024526010,鹤沙航城,121.611239,31.077797,310100024526
3100,上海,310100024526,16号线,310100024526009,航头东,121.617494,31.054919,310100024526
3100,上海,310100024526,16号线,310100024526008,新场,121.648980,31.045561,310100024526
3100,上海,310100024526,16号线,310100024526007,野生动物园,121.699218,31.050325,310100024526
3100,上海,310100024526,16号线,310100024526006,惠南,121.761677,31.053828,310100024526
3100,上海,310100024526,16号线,310100024526005,惠南东,121.793800,31.026448,310100024526
3100,上海,310100024526,16号线,310100024526004,书院,121.850520,30.959264,310100024526
3100,上海,310100024526,16号线,310100024526003,临港大道,121.910851,30.923519,310100024526
3100,上海,310100024526,16号线,310100024526002,滴水湖,121.929583,30.907245,310100024526
3100,上海,900000039799,17号线,900000039799012,诸光路,121.293040,31.191678,900000039799
3100,上海,900000039799,17号线,900000039799011,蟠龙路,121.278645,31.186328,900000039799
3100,上海,900000039799,17号线,900000039799010,徐盈路,121.253976,31.178101,900000039799
3100,上海,900000039799,17号线,900000039799009,徐泾北城,121.241668,31.175518,900000039799
3100,上海,900000039799,17号线,900000039799008,嘉松中路,121.223916,31.164099,900000039799
3100,上海,900000039799,17号线,900000039799007,赵巷,121.192279,31.161247,900000039799
3100,上海,900000039799,17号线,900000039799006,汇金路,121.151665,31.161221,900000039799
3100,上海,900000039799,17号线,900000039799005,青浦新城,121.125670,31.158925,900000039799
3100,上海,900000039799,17号线,900000039799004,漕盈路,121.096889,31.160467,900000039799
3100,上海,900000039799,17号线,900000039799003,淀山湖大道,121.082134,31.134460,900000039799
3100,上海,900000039799,17号线,900000039799002,朱家角,121.048989,31.100594,900000039799
3100,上海,900000039799,17号线,900000039799001,东方绿舟,121.019534,31.098544,900000039799
3100,上海,900000039797,浦江线,900000039797005,三鲁公路,121.527389,31.056108,900000039797
3100,上海,900000039797,浦江线,900000039797004,闵瑞路,121.530323,31.047956,900000039797
3100,上海,900000039797,浦江线,900000039797003,浦航路,121.530591,31.040993,900000039797
3100,上海,900000039797,浦江线,900000039797002,东城一路,121.532093,31.030390,900000039797
3100,上海,900000039797,浦江线,900000039797001,汇臻路,121.524558,31.025245,900000039797
4401,广州,440100023049,1号线,440100023043015,西塱,113.231978,23.065437,440100023049|440100023043
4401,广州,440100023049,1号线,440100023049016,坑口,113.232498,23.078878,440100023049
4401,广州,440100023049,1号线,440100023049015,花地湾,113.234030,23.087055,440100023049
4401,广州,440100023049,1号线,440100023049014,芳村,113.235703,23.098592,440100023049
4401,广州,440100023049,1号线,440100023049013,黄沙,113.239856,23.110524,440100023049|440100023053
4401,广州,440100023049,1号线,440100023049012,长寿路,113.242271,23.118402,440100023049
4401,广州,440100023049,1号线,440100023049011,陈家祠,113.246439,23.125727,440100023049
4401,广州,440100023049,1号线,440100023049010,西门口,113.255830,23.125219,440100023049
4401,广州,440100023049,1号线,440100023049009,公园前,113.264315,23.125446,440100023049|440100023308
4401,广州,440100023049,1号线,440100023049008,农讲所,113.275602,23.126623,440100023049
4401,广州,440100023049,1号线,440100023049007,烈士陵园,113.285663,23.126704,440100023049
4401,广州,440100023049,1号线,440100023049006,东山口,113.295373,23.123980,440100023049|440100023053
4401,广州,440100023049,1号线,440100023037012,杨箕,113.308877,23.128137,440100023049|440100023037
4401,广州,440100023049,1号线,440100023031015,体育西路,113.321503,23.131138,440100023049|440100023033|440100023031
4401,广州,440100023049,1号线,440100023049003,体育中心,113.328376,23.134970,440100023049
4401,广州,440100023049,1号线,440100023031013,广州东站,113.324851,23.150968,440100023049|440100023031
4401,广州,440100023308,2号线,440100023308002,广州南站,113.269125,22.988980,440100023308|900000043742
4401,广州,440100023308,2号线,440100023308003,石壁,113.277964,22.994136,440100023308|900000043742
4401,广州,440100023308,2号线,440100023308004,会江,113.286394,23.013047,440100023308
4401,广州,440100023308,2号线,440100023308005,南浦,113.293154,23.032929,440100023308
4401,广州,440100023308,2号线,440100023308006,洛溪,113.298665,23.042896,440100023308
4401,广州,440100023308,2号线,440100023043026,南洲,113.297367,23.064799,440100023308|440100023043
4401,广州,440100023308,2号线,440100023308008,东晓南,113.294174,23.071333,440100023308
4401,广州,440100023308,2号线,440100023308009,江泰路,113.280570,23.082231,440100023308
4401,广州,440100023308,2号线,440100023047005,昌岗,113.276885,23.090654,440100023308|440100023047
4401,广州,440100023308,2号线,440100023308011,江南西,113.273918,23.097214,440100023308
4401,广州,440100023308,2号线,440100023308012,市二宫,113.269890,23.105996,440100023308
4401,广州,440100023308,2号线,440100023053014,海珠广场,113.265344,23.114796,440100023308|440100023053
4401,广州,440100023308,2号线,440100023308015,纪念堂,113.263431,23.132179,440100023308
4401,广州,440100023308,2号线,440100023308016,越秀公园,113.261366,23.140041,440100023308
4401,广州,440100023308,2号线,440100023037007,广州火车站,113.256603,23.148143,440100023308|440100023037
4401,广州,440100023308,2号线,440100023308018,三元里,113.256851,23.159402,440100023308
4401,广州,440100023308,2号线,440100023308019,飞翔公园,113.263752,23.168915,440100023308
4401,广州,440100023308,2号线,440100023308020,白云公园,113.270966,23.181613,440100023308
4401,广州,440100023308,2号线,440100023308021,白云文化广场,113.275602,23.189574,440100023308
4401,广州,440100023308,2号线,440100023308022,萧岗,113.280697,23.198580,440100023308
4401,广州,440100023308,2号线,440100023308023,江夏,113.283451,23.211301,440100023308
4401,广州,440100023308,2号线,440100023308024,黄边,113.287376,23.221645,440100023308
4401,广州,440100023308,2号线,440100023031006,嘉禾望岗,113.289243,23.237460,440100023308|440100023031|900000074701
4401,广州,440100023033,3号线,440100023033002,番禺广场,113.385642,22.935482,440100023033
4401,广州,440100023033,3号线,440100023033003,市桥,113.361726,22.949743,440100023033
4401,广州,440100023033,3号线,440100023033004,汉溪长隆,113.330170,22.992931,440100023033|900000043742
4401,广州,440100023033,3号线,440100023033005,大石,113.321744,23.017761,440100023033
4401,广州,440100023033,3号线,440100023033006,厦滘,113.320837,23.038007,440100023033
4401,广州,440100023033,3号线,440100023033007,沥滘,113.319077,23.054898,440100023033|440100023043
4401,广州,440100023033,3号线,440100023033008,大塘,113.321677,23.077974,440100023033
4401,广州,440100023033,3号线,440100023033009,客村,113.320331,23.096197,440100023033|440100023047
4401,广州,440100023033,3号线,440100023025002,广州塔,113.323618,23.106375,440100023033|440100023025
4401,广州,440100023033,3号线,440100023033011,珠江新城,113.321206,23.119293,440100023033|440100023037
4401,广州,440100023033,3号线,440100023033013,石牌桥,113.332124,23.133135,440100023033
4401,广州,440100023033,3号线,440100023033014,岗顶,113.339601,23.134880,440100023033
4401,广州,440100023033,3号线,440100023033015,华师,113.345349,23.140306,440100023033
4401,广州,440100023033,3号线,440100023033016,五山,113.351812,23.152833,440100023033
4401,广州,440100023033,3号线,440100023033017,天河客运站,113.343600,23.171000,440100023033|440100023053
4401,广州,440100023031,3号线(北延段),440100023031016,机场北(2号航站楼),113.305659,23.396197,440100023031
4401,广州,440100023031,3号线(北延段),440100023031002,机场南(1号航站楼),113.303048,23.386627,440100023031
4401,广州,440100023031,3号线(北延段),440100023031003,高增,113.295504,23.355162,440100023031|900000043839
4401,广州,440100023031,3号线(北延段),440100023031004,人和,113.295995,23.335224,440100023031
4401,广州,440100023031,3号线(北延段),440100023031005,龙归,113.300834,23.288736,440100023031
4401,广州,440100023031,3号线(北延段),440100023031007,白云大道北,113.298178,23.222382,440100023031
4401,广州,440100023031,3号线(北延段),440100023031008,永泰,113.306295,23.220226,440100023031
4401,广州,440100023031,3号线(北延段),440100023031009,同和,113.326264,23.197060,440100023031
4401,广州,440100023031,3号线(北延段),440100023031010,京溪南方医院,113.326126,23.185225,440100023031
4401,广州,440100023031,3号线(北延段),440100023031011,梅花园,113.320507,23.175211,440100023031
4401,广州,440100023031,3号线(北延段),440100023031012,燕塘,113.327132,23.159980,440100023031|440100023053
4401,广州,440100023031,3号线(北延段),440100023025010,林和西,113.323947,23.141525,440100023031|440100023025
4401,广州,440100023035,4号线,440100023035002,黄村,113.407274,23.131814,440100023035
4401,广州,440100023035,4号线,440100023035003,车陂,113.395548,23.124465,440100023035
4401,广州,440100023035,4号线,440100023035004,车陂南,113.389561,23.115930,440100023035|440100023037
4401,广州,440100023035,4号线,440100023035005,万胜围,113.384796,23.097712,440100023035|440100023047
4401,广州,440100023035,4号线,440100023035006,官洲,113.376846,23.066862,440100023035
4401,广州,440100023035,4号线,440100023035007,大学城北,113.385639,23.058091,440100023035
4401,广州,440100023035,4号线,440100023035008,大学城南,113.400557,23.043313,440100023035|900000043742
4401,广州,440100023035,4号线,440100023035009,新造,113.415714,23.028182,440100023035
4401,广州,440100023035,4号线,440100023035011,石碁,113.465198,22.957262,440100023035
4401,广州,440100023035,4号线,440100023035012,海傍,113.475343,22.939563,440100023035
4401,广州,440100023035,4号线,440100023035013,低涌,113.484809,22.919557,440100023035
4401,广州,440100023035,4号线,440100023035014,东涌,113.478928,22.885635,440100023035
4401,广州,440100023035,4号线,440100023035015,庆盛,113.490456,22.866999,440100023035
4401,广州,440100023035,4号线,440100023035016,黄阁汽车城,113.509719,22.835812,440100023035
4401,广州,440100023035,4号线,440100023035017,黄阁,113.518768,22.824736,440100023035
4401,广州,440100023035,4号线,440100023035018,蕉门,113.527502,22.800704,440100023035
4401,广州,440100023035,4号线,440100023035019,金洲,113.538886,22.792178,440100023035
4401,广州,440100023035,4号线,440100023035020,飞沙角,113.540758,22.781854,440100023035
4401,广州,440100023035,4号线,440100023035021,广隆,113.540728,22.772143,440100023035
4401,广州,440100023035,4号线,440100023035022,大涌,113.555975,22.759076,440100023035
4401,广州,440100023035,4号线,440100023035023,塘坑,113.573064,22.753098,440100023035
4401,广州,440100023035,4号线,440100023035024,南横,113.594381,22.747885,440100023035
4401,广州,440100023035,4号线,440100023035025,南沙客运港,113.610968,22.766988,440100023035
4401,广州,440100023037,5号线,440100023037002,滘口,113.208440,23.113796,440100023037
4401,广州,440100023037,5号线,440100023037003,坦尾,113.218387,23.125234,440100023037|440100023053
4401,广州,440100023037,5号线,440100023037004,中山八,113.232727,23.126046,440100023037
4401,广州,440100023037,5号线,440100023037005,西场,113.238056,23.137381,440100023037
4401,广州,440100023037,5号线,440100023037006,西村,113.242019,23.142012,440100023037
4401,广州,440100023037,5号线,440100023037008,小北,113.276905,23.139424,440100023037
4401,广州,440100023037,5号线,440100023037009,淘金,113.286549,23.136365,440100023037
4401,广州,440100023037,5号线,440100023037010,区庄,113.296725,23.134483,440100023037|440100023053
4401,广州,440100023037,5号线,440100023037011,动物园,113.307291,23.134503,440100023037
4401,广州,440100023037,5号线,440100023037013,五羊邨,113.314249,23.119843,440100023037
4401,广州,440100023037,5号线,440100023037015,猎德,113.332105,23.118539,440100023037
4401,广州,440100023037,5号线,440100023037016,潭村,113.345949,23.117366,440100023037
4401,广州,440100023037,5号线,440100023037017,员村,113.363663,23.115768,440100023037
4401,广州,440100023037,5号线,440100023037018,科韵路,113.377215,23.119280,440100023037
4401,广州,440100023037,5号线,440100023037020,东圃,113.401562,23.109392,440100023037
4401,广州,440100023037,5号线,440100023037021,三溪,113.415784,23.104098,440100023037
4401,广州,440100023037,5号线,440100023037022,鱼珠,113.432261,23.100431,440100023037|900000071578
4401,广州,440100023037,5号线,440100023037023,大沙地,113.446074,23.103227,440100023037
4401,广州,440100023037,5号线,440100023037024,大沙东,113.458515,23.106216,440100023037
4401,广州,440100023037,5号线,440100023037025,文冲,113.469004,23.103796,440100023037
4401,广州,440100023053,6号线,440100023053024,香雪,113.501224,23.172382,440100023053
4401,广州,440100023053,6号线,440100023053025,萝岗,113.481288,23.175137,440100023053
4401,广州,440100023053,6号线,440100023053026,苏元,113.468482,23.170970,440100023053
4401,广州,440100023053,6号线,440100023053027,暹岗,113.460177,23.172296,440100023053
4401,广州,440100023053,6号线,440100023053028,金峰,113.451182,23.181468,440100023053
4401,广州,440100023053,6号线,440100023053029,黄陂,113.433738,23.188379,440100023053
4401,广州,440100023053,6号线,440100023053030,高塘石,113.410408,23.191057,440100023053
4401,广州,440100023053,6号线,440100023053031,柯木塱,113.395991,23.193462,440100023053
4401,广州,440100023053,6号线,440100023053032,龙洞,113.377520,23.190960,440100023053
4401,广州,440100023053,6号线,440100023053033,植物园,113.365686,23.190164,440100023053
4401,广州,440100023053,6号线,440100023053002,长湴,113.349435,23.178502,440100023053
4401,广州,440100023053,6号线,440100023053005,天平架,113.321353,23.159525,440100023053
4401,广州,440100023053,6号线,440100023053007,沙河顶,113.306967,23.147276,440100023053
4401,广州,440100023053,6号线,440100023053008,黄花岗,113.299907,23.141128,440100023053
4401,广州,440100023053,6号线,440100023053011,东湖,113.288583,23.115102,440100023053
4401,广州,440100023053,6号线,440100023053012,团一大广场,113.278266,23.118111,440100023053
4401,广州,440100023053,6号线,440100023053013,北京路,113.270268,23.118730,440100023053
4401,广州,440100023053,6号线,440100023053015,一德路,113.257200,23.113036,440100023053
4401,广州,440100023053,6号线,440100023053016,文化公园,113.248976,23.109186,440100023053
4401,广州,440100023053,6号线,440100023053018,如意坊,113.231208,23.114978,440100023053
4401,广州,440100023053,6号线,440100023053020,河沙,113.217405,23.135576,440100023053
4401,广州,440100023053,6号线,440100023053021,沙贝,113.211397,23.152430,440100023053
4401,广州,440100023053,6号线,440100023053022,横沙,113.206791,23.158187,440100023053
4401,广州,440100023053,6号线,440100023053023,浔峰岗,113.201941,23.164110,440100023053
4401,广州,900000043742,7号线,900000043742002,板桥,113.388139,23.016845,900000043742
4401,广州,900000043742,7号线,900000043742003,员岗,113.365641,23.015962,900000043742
4401,广州,900000043742,7号线,900000043742004,南村万博,113.347555,23.004769,900000043742
4401,广州,900000043742,7号线,900000043742006,钟村,113.316980,22.986437,900000043742
4401,广州,900000043742,7号线,900000043742007,谢村,113.295832,22.990579,900000043742
4401,广州,440100023047,8号线,440100023047002,凤凰新村,113.255994,23.094705,440100023047
4401,广州,440100023047,8号线,440100023043019,沙园,113.260584,23.088625,440100023047|440100023043
4401,广州,440100023047,8号线,440100023047004,宝岗大道,113.269700,23.086027,440100023047
4401,广州,440100023047,8号线,440100023047006,晓港,113.281883,23.093066,440100023047
4401,广州,440100023047,8号线,440100023047007,中大,113.292863,23.092124,440100023047
4401,广州,440100023047,8号线,440100023047008,鹭江,113.308219,23.095331,440100023047
4401,广州,440100023047,8号线,440100023047010,赤岗,113.334825,23.096432,440100023047
4401,广州,440100023047,8号线,440100023047011,磨碟沙,113.341285,23.098689,440100023047
4401,广州,440100023047,8号线,440100023047012,新港东,113.357010,23.098722,440100023047
4401,广州,440100023047,8号线,440100023047013,琶洲,113.366700,23.098516,440100023047
4401,广州,900000043839,9号线,900000043839011,清塘,113.262858,23.372206,900000043839
4401,广州,900000043839,9号线,900000043839009,清布,113.250989,23.378122,900000043839
4401,广州,900000043839,9号线,900000043839008,莲塘,113.245149,23.389101,900000043839
4401,广州,900000043839,9号线,900000043839007,马鞍山公园,113.237846,23.399699,900000043839
4401,广州,900000043839,9号线,900000043839006,花都广场,113.222628,23.401307,900000043839
4401,广州,900000043839,9号线,900000043839005,花果山公园,113.218389,23.387119,900000043839
4401,广州,900000043839,9号线,900000043839004,花城路,113.212740,23.379622,900000043839
4401,广州,900000043839,9号线,900000043839003,广州北站,113.201568,23.376419,900000043839
4401,广州,900000043839,9号线,900000043839002,花都汽车城,113.180367,23.379671,900000043839
4401,广州,900000043839,9号线,900000043839001,飞鹅岭,113.155127,23.378345,900000043839
4401,广州,900000071578,13号线,900000071578002,裕丰围,113.455011,23.094934,900000071578
